order_id,product_id,product_name,aisle_id,aisle,department_id,department
31369,2596,Lemon Cake Ice Cream,37,ice cream ice,1,frozen
31369,35887,Organic Mixed Vegetables,116,frozen produce,1,frozen
31369,38476,Black Bean Chipotle Veggie Burger Patties,42,frozen vegan vegetarian,1,frozen
31371,48099,Truffle Parmesan Macaroni & Cheese Bowl,38,frozen meals,1,frozen
31371,311,Naturals Savory Turkey Breakfast Sausage,52,frozen breakfast,1,frozen
31371,24195,Tofu Scramble,52,frozen breakfast,1,frozen
31371,41089,Fajita-Style Grilled Chicken Breast Strips,129,frozen appetizers sides,1,frozen
31372,20754,Mediterranean Mint Gelato,37,ice cream ice,1,frozen
31373,19448,Organic Gluten Free & Wheat Free Pumpkin Spice Waffles,52,frozen breakfast,1,frozen
31373,40490,Frozen Breaded Bagged Chicken Nuggets,129,frozen appetizers sides,1,frozen
31373,32000,Italian Style Meatballs,34,frozen meat seafood,1,frozen
31373,27573,Sweet Potato Littles,129,frozen appetizers sides,1,frozen
31373,6195,Eggo Mini Homestyle Waffles,52,frozen breakfast,1,frozen
31373,48685,Gluten Free Carrot Puffs,129,frozen appetizers sides,1,frozen
31373,30627,Crispy Golden Spud Puppies,116,frozen produce,1,frozen
31373,4960,Three Cheese Mini Pizza Bagels Frozen Snacks,79,frozen pizza,1,frozen
31373,48423,Organic Sweet Peas,116,frozen produce,1,frozen
31373,31869,Organic Edamame,116,frozen produce,1,frozen
31377,24010,Wheat Gluten Free Waffles,52,frozen breakfast,1,frozen
31378,40545,Berry Medley,116,frozen produce,1,frozen
31383,36149,Beast Burger,42,frozen vegan vegetarian,1,frozen
31384,46593,Natural Strawberry Ice Cream,37,ice cream ice,1,frozen
31384,45061,Natural Vanilla Ice Cream,37,ice cream ice,1,frozen
31384,16518,Tropicals Sugar Free 1.65 fl oz Ice Pops,37,ice cream ice,1,frozen
31384,26709,Four Cheese Rising Crust Pizza,79,frozen pizza,1,frozen
31384,7641,Gluten Free Extra Crispy Fast Food French Fried Potatoes,129,frozen appetizers sides,1,frozen
31386,40078,Strawberry Lemonade Frozen Pops,37,ice cream ice,1,frozen
31386,10199,Watermelon Agave Frozen Pops,37,ice cream ice,1,frozen
31386,47528,Blood Orange Sorbetto Gelato Bar,37,ice cream ice,1,frozen
31386,49416,Organic Gluten Free Non-Dairy Beans & Rice Burrito,38,frozen meals,1,frozen
31386,15878,"Burrito, Shredded Beef",38,frozen meals,1,frozen
31386,1332,Gluten-Free Vegetarian Bean & Cheese Burrito,42,frozen vegan vegetarian,1,frozen
31387,23915,Uncrustables Peanut Butter & Grape Jelly Sandwich,38,frozen meals,1,frozen
31404,2228,Organic Frozen Mango Chunks,116,frozen produce,1,frozen
31407,2002,"The \""World's Best\"" Veggie Burger",42,frozen vegan vegetarian,1,frozen
31408,9076,Blueberries,116,frozen produce,1,frozen
31409,46802,Pineapple Chunks,116,frozen produce,1,frozen
31410,48523,Birthday Cake Light Ice Cream,37,ice cream ice,1,frozen
31410,16965,Chocolate Ice Cream,37,ice cream ice,1,frozen
31419,28226,Power Grains Waffles 6 ct,52,frozen breakfast,1,frozen
31426,24561,Organic Cheese Frozen Pizza,79,frozen pizza,1,frozen
31428,18102,Grilled & Ready Oven Roasted Diced Chicken Breast,34,frozen meat seafood,1,frozen
31429,27968,Turkey Meatball Bites,34,frozen meat seafood,1,frozen
31433,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
31433,28020,Gluten Free Broccoli & Cheese Baked Nuggets,129,frozen appetizers sides,1,frozen
31433,18918,Organic Chopped Spinach,116,frozen produce,1,frozen
31433,29116,Spinach Souffle,38,frozen meals,1,frozen
31433,37193,Shelled Edamame,116,frozen produce,1,frozen
31433,21775,Brazilian Cheese Bread Original Cheddar and Parmesan,129,frozen appetizers sides,1,frozen
31437,20345,Thin Crust Pepperoni Pizza,79,frozen pizza,1,frozen
31438,35887,Organic Mixed Vegetables,116,frozen produce,1,frozen
31439,9390,Frozen Peaches,116,frozen produce,1,frozen
31439,24489,Organic Whole Strawberries,116,frozen produce,1,frozen
31440,48869,Barbecue Veggie Burgers,42,frozen vegan vegetarian,1,frozen
31441,23015,Breaded Chicken Nuggets Family Pack,129,frozen appetizers sides,1,frozen
31444,29471,Combination Pizza Rolls,129,frozen appetizers sides,1,frozen
31444,18429,Beef & Bean Burrito,38,frozen meals,1,frozen
31444,45054,Combination Party Pizza,79,frozen pizza,1,frozen
31444,22430,"Corn Dogs, Classic",38,frozen meals,1,frozen
31447,26139,Slow Churned Light Classic Vanilla Ice Cream,37,ice cream ice,1,frozen
31460,47792,Organic Beans & Rice Cheddar Cheese Burrito,38,frozen meals,1,frozen
31460,26558,Macaroni & Soy Cheeze Pasta,42,frozen vegan vegetarian,1,frozen
31460,3962,Tater Puffs,129,frozen appetizers sides,1,frozen
31460,15950,Chik'n Nuggets,42,frozen vegan vegetarian,1,frozen
31462,18379,Raspberry Sorbet,37,ice cream ice,1,frozen
31462,1752,Mango Sorbet,37,ice cream ice,1,frozen
31462,44923,Zesty Lemon Sorbet,37,ice cream ice,1,frozen
31467,41842,Organic Gluten Free Chia Plus with Quinoa & Amaranth Waffles,52,frozen breakfast,1,frozen
31467,17948,Frozen Organic Wild Blueberries,116,frozen produce,1,frozen
31467,24489,Organic Whole Strawberries,116,frozen produce,1,frozen
31467,40078,Strawberry Lemonade Frozen Pops,37,ice cream ice,1,frozen
31467,39981,Italian Meatballs,42,frozen vegan vegetarian,1,frozen
31467,12932,Super Greens Veggie Burgers,42,frozen vegan vegetarian,1,frozen
31471,40002,Strawberry Ice Cream,37,ice cream ice,1,frozen
31482,14043,"Ice Cream, Mint Chip",37,ice cream ice,1,frozen
31482,23360,Ultimate Petite Mixed Vegetables,116,frozen produce,1,frozen
31485,41596,Frozen Blueberries,116,frozen produce,1,frozen
31487,1398,Ice Bag,37,ice cream ice,1,frozen
31487,21472,Original Pepperoni Pizza,79,frozen pizza,1,frozen
31488,9124,Broccoli & Cheddar Bake Meal Bowl,38,frozen meals,1,frozen
31488,12554,Jolly Rancher,37,ice cream ice,1,frozen
31491,38275,Cocktail Style Cubes  Spring Water Ice,37,ice cream ice,1,frozen
31497,32099,Cilantro Lime Chicken Burrito,38,frozen meals,1,frozen
31497,48287,Natural Chicken & Maple Breakfast Sausage Patty,34,frozen meat seafood,1,frozen
31501,9076,Blueberries,116,frozen produce,1,frozen
31509,40376,Steamfresh Sweet Peas,116,frozen produce,1,frozen
31512,26706,Chicken Pad Thai With Rice Noodles,38,frozen meals,1,frozen
31512,6975,World Cuisine Certified Halal Chicken Tikka Masala With Basmati Rice,38,frozen meals,1,frozen
31512,33463,Chicken Enchiladas Poblano,38,frozen meals,1,frozen
31512,11314,Chicken Vindaloo with Basmati Rice,38,frozen meals,1,frozen
31513,9076,Blueberries,116,frozen produce,1,frozen
31514,34217,Pesto Tortellini  Bowls,38,frozen meals,1,frozen
31514,39696,Vegetable Lasagna Light In Sodium,38,frozen meals,1,frozen
31514,34927,Beef Taquitos,129,frozen appetizers sides,1,frozen
31514,26010,Dairy Free Vegetable Pot Pie,38,frozen meals,1,frozen
31514,261,Organic Southwestern Burrito,38,frozen meals,1,frozen
31514,43908,Butternut Squash Ravioli,38,frozen meals,1,frozen
31514,29341,Gluten Free Vegetable Pot Pie,38,frozen meals,1,frozen
31514,5537,Dairy Free Coconut Milk Frozen Dessert Minis,37,ice cream ice,1,frozen
31521,13524,Gluten Free Plain Tortilla,58,frozen breads doughs,1,frozen
31521,3272,"Pancake Batter, Original",52,frozen breakfast,1,frozen
31524,22767,Original Ice Cream Bar,37,ice cream ice,1,frozen
31524,8030,Salisbury Steak,38,frozen meals,1,frozen
31527,2979,Beyond Beef Beefy Crumble,42,frozen vegan vegetarian,1,frozen
31527,28384,Sweet Peas,116,frozen produce,1,frozen
31527,34466,Sweet Potatoes,116,frozen produce,1,frozen
31527,26486,Organic Shiitaki Mushrooms,116,frozen produce,1,frozen
31538,30696,Eggo Homestyle Waffles,52,frozen breakfast,1,frozen
31543,48523,Birthday Cake Light Ice Cream,37,ice cream ice,1,frozen
31543,2002,"The \""World's Best\"" Veggie Burger",42,frozen vegan vegetarian,1,frozen
31543,22828,Sea Salt Caramel Ice Cream,37,ice cream ice,1,frozen
31564,24489,Organic Whole Strawberries,116,frozen produce,1,frozen
31564,47792,Organic Beans & Rice Cheddar Cheese Burrito,38,frozen meals,1,frozen
31564,40078,Strawberry Lemonade Frozen Pops,37,ice cream ice,1,frozen
31568,19448,Organic Gluten Free & Wheat Free Pumpkin Spice Waffles,52,frozen breakfast,1,frozen
31568,14678,Organic Frozen Peas,116,frozen produce,1,frozen
31568,32950,"Breaded Chicken Breast Nuggets, Gluten Free",129,frozen appetizers sides,1,frozen
31573,162,Organic Mini Homestyle Waffles,52,frozen breakfast,1,frozen
31573,10529,Mini Whole Grain Waffles,52,frozen breakfast,1,frozen
31577,12276,Chocolate Chip Cookie Dough Ice Cream,37,ice cream ice,1,frozen
31577,32433,Green Peas,116,frozen produce,1,frozen
31579,9076,Blueberries,116,frozen produce,1,frozen
31585,46703,Shelled Soybeans Edamame,116,frozen produce,1,frozen
31585,31869,Organic Edamame,116,frozen produce,1,frozen
31591,32923,Organic Triple Berry Blend,116,frozen produce,1,frozen
31594,10199,Watermelon Agave Frozen Pops,37,ice cream ice,1,frozen
31597,26128,Organic Mango Chunks,116,frozen produce,1,frozen
31597,46802,Pineapple Chunks,116,frozen produce,1,frozen
31600,16965,Chocolate Ice Cream,37,ice cream ice,1,frozen
31611,17948,Frozen Organic Wild Blueberries,116,frozen produce,1,frozen
31614,258,Vegetable Pot Pie,38,frozen meals,1,frozen
31614,29142,Natural Chicken & Apple Breakfast Sausage Patty,52,frozen breakfast,1,frozen
31614,38274,Ice Cream Sandwiches Vanilla,37,ice cream ice,1,frozen
31616,13889,Cashew Milk Salted Caramel Cluster Non-Dairy Frozen Dessert,37,ice cream ice,1,frozen
31628,26139,Slow Churned Light Classic Vanilla Ice Cream,37,ice cream ice,1,frozen
31632,45061,Natural Vanilla Ice Cream,37,ice cream ice,1,frozen
31632,38274,Ice Cream Sandwiches Vanilla,37,ice cream ice,1,frozen
31637,21463,Vanilla Bean Light Ice Cream,37,ice cream ice,1,frozen
31638,45264,Pearl Onions,116,frozen produce,1,frozen
31638,14678,Organic Frozen Peas,116,frozen produce,1,frozen
31638,41556,Pastry Kitchens Classic Puff Pastry,119,frozen dessert,1,frozen
31640,43100,Mint Ice Cream Sandwiches,37,ice cream ice,1,frozen
31648,46802,Pineapple Chunks,116,frozen produce,1,frozen
31651,44895,"Oatmeal, Vermont Maple Syrup",52,frozen breakfast,1,frozen
31652,42829,Vanilla Chocolate Almond Crunch Bar,37,ice cream ice,1,frozen
31652,267,Triple Chocolate Ripple,37,ice cream ice,1,frozen
31659,45681,Americone Dream® Ice Cream,37,ice cream ice,1,frozen
31659,34841,Original Crust Pizza,79,frozen pizza,1,frozen
31660,15950,Chik'n Nuggets,42,frozen vegan vegetarian,1,frozen
31660,6975,World Cuisine Certified Halal Chicken Tikka Masala With Basmati Rice,38,frozen meals,1,frozen
31660,9681,Chicken Tikka Masala with Cumin Infused Basmati Rice Frozen Meal,38,frozen meals,1,frozen
31666,31869,Organic Edamame,116,frozen produce,1,frozen
31668,48287,Natural Chicken & Maple Breakfast Sausage Patty,34,frozen meat seafood,1,frozen
31675,17652,Air Chilled Breaded Chicken Breast Nuggets,129,frozen appetizers sides,1,frozen
31677,14678,Organic Frozen Peas,116,frozen produce,1,frozen
31686,10685,Organic Fudge Bars,37,ice cream ice,1,frozen
31689,9076,Blueberries,116,frozen produce,1,frozen
31690,20345,Thin Crust Pepperoni Pizza,79,frozen pizza,1,frozen
31699,6750,Cheese Ravioli with Sauce Bowls,38,frozen meals,1,frozen
31700,37156,Chile Verde Chicken,38,frozen meals,1,frozen
31700,17397,Orange Mango Chicken,38,frozen meals,1,frozen
31702,24561,Organic Cheese Frozen Pizza,79,frozen pizza,1,frozen
31704,40545,Berry Medley,116,frozen produce,1,frozen
31705,39225,Golden Fishless Filet,42,frozen vegan vegetarian,1,frozen
31705,1542,Mini Crispy Crabless Cakes,34,frozen meat seafood,1,frozen
31705,22228,Buttermilk Pancakes 8 Count,52,frozen breakfast,1,frozen
31705,47652,Coconut Almond Minis Frozen Dessert Bars,37,ice cream ice,1,frozen
31705,7769,Chicken Little Jamm Sliders,38,frozen meals,1,frozen
31709,7963,Gluten Free Whole Grain Bread,58,frozen breads doughs,1,frozen
31710,43504,Organic Chicken Strips,34,frozen meat seafood,1,frozen
31710,42706,Organic Dutch Chocolate Ice Cream,37,ice cream ice,1,frozen
31712,30994,Talenti Double Dark Chocolate Gelato,37,ice cream ice,1,frozen
31718,9655,Butter Pecan Slow Churned Ice Cream,37,ice cream ice,1,frozen
31718,9076,Blueberries,116,frozen produce,1,frozen
31719,12126,Chopped Baby Spinach,116,frozen produce,1,frozen
31719,46346,Sweet Potato Fries with Sea Salt,129,frozen appetizers sides,1,frozen
31719,45061,Natural Vanilla Ice Cream,37,ice cream ice,1,frozen
31720,9825,Organic Multigrain Waffles,52,frozen breakfast,1,frozen
31720,38274,Ice Cream Sandwiches Vanilla,37,ice cream ice,1,frozen
31720,31869,Organic Edamame,116,frozen produce,1,frozen
31722,46802,Pineapple Chunks,116,frozen produce,1,frozen
31722,28553,Whole Strawberries,116,frozen produce,1,frozen
31728,35704,Gluten Free Hamburger Buns,58,frozen breads doughs,1,frozen
31728,30135,Cheddar Cheese Burrito,38,frozen meals,1,frozen
31728,18881,Coconut Milk Vanilla Frozen Dessert,37,ice cream ice,1,frozen
31728,13524,Gluten Free Plain Tortilla,58,frozen breads doughs,1,frozen
31733,38374,Milk and Cookies Ice Cream,37,ice cream ice,1,frozen
31740,40545,Berry Medley,116,frozen produce,1,frozen
31740,17948,Frozen Organic Wild Blueberries,116,frozen produce,1,frozen
31741,21562,Naturally Rising Crust Canadian Style Bacon & Pineapple Pizza,79,frozen pizza,1,frozen
31741,2102,Hash Browns Country Style,52,frozen breakfast,1,frozen
31741,2240,Eggo Nutri-Grain Blueberry Waffles,52,frozen breakfast,1,frozen
31745,42450,Macaroni & Cheese,38,frozen meals,1,frozen
31745,9124,Broccoli & Cheddar Bake Meal Bowl,38,frozen meals,1,frozen
31749,14403,Gluten Free Breaded Chicken Nuggets,129,frozen appetizers sides,1,frozen
31751,40545,Berry Medley,116,frozen produce,1,frozen
31752,28824,Onion Rings,129,frozen appetizers sides,1,frozen
31753,23554,Organic Vanilla Bean Ice Cream,37,ice cream ice,1,frozen
31759,311,Naturals Savory Turkey Breakfast Sausage,52,frozen breakfast,1,frozen
31772,31374,Outshine Strawberry Fruit Bars,37,ice cream ice,1,frozen
31777,9515,Natural Classic Pork Breakfast Sausage,52,frozen breakfast,1,frozen
31778,3628,Gluten Free Paleo Fettuccine,38,frozen meals,1,frozen
31779,23292,Flavor Full Buffalo Cauliflower,116,frozen produce,1,frozen
31785,48800,Caramel Cone Ice Cream,37,ice cream ice,1,frozen
31785,250,"Authentic Deep Dish, Spinach & Garlic Pizza",79,frozen pizza,1,frozen
31785,13966,Chicken Pot Pie,38,frozen meals,1,frozen
31785,3914,Meatballs Italian Style,38,frozen meals,1,frozen
31793,24010,Wheat Gluten Free Waffles,52,frozen breakfast,1,frozen
31794,38978,Angus Cheeseburgers,34,frozen meat seafood,1,frozen
31795,38741,Stracciatella Gelato,37,ice cream ice,1,frozen
31796,24631,Light & Lean Spinach Lasagna,38,frozen meals,1,frozen
31796,11865,Light & Lean Spaghetti Italiano with Meatless Meatballs,38,frozen meals,1,frozen
31796,13807,Light and Lean Macaroni and Cheese,38,frozen meals,1,frozen
31796,11574,Light & Lean Black Bean and Cheese Enchilada,38,frozen meals,1,frozen
31796,2361,Mint Chip,37,ice cream ice,1,frozen
31796,30668,Half Baked Frozen Yogurt,37,ice cream ice,1,frozen
31801,6934,Chubby Hubby Ice Cream,37,ice cream ice,1,frozen
31807,37019,Dairy Free Gluten Free Cookie Dough Coconut Milk Frozen Dessert,37,ice cream ice,1,frozen
31809,34584,Organic Sliced Peaches,116,frozen produce,1,frozen
31809,37250,Cut Green Beans,116,frozen produce,1,frozen
31809,47026,Blueberry Passion Fruit Sorbetto,37,ice cream ice,1,frozen
31813,9194,Baja Breakfast Burrito,52,frozen breakfast,1,frozen
31813,25551,Big Sur Breakfast Burrito,52,frozen breakfast,1,frozen
31813,39099,Egg & Green Chile Burrito,38,frozen meals,1,frozen
31813,45364,California Veggie Burgers - 4 CT,42,frozen vegan vegetarian,1,frozen
31813,38553,"Bean, Rice and Cheddar Burrito",38,frozen meals,1,frozen
31813,7398,Indian Samosa Wrap,38,frozen meals,1,frozen
31813,25753,Organic Homestyle Waffles,52,frozen breakfast,1,frozen
31813,24860,Kale Puffs,129,frozen appetizers sides,1,frozen
31813,17652,Air Chilled Breaded Chicken Breast Nuggets,129,frozen appetizers sides,1,frozen
31813,5918,Single Serve Cheese Pizza,79,frozen pizza,1,frozen
31813,8022,Spinach Pizza,79,frozen pizza,1,frozen
31814,47192,Farmstand Flaxbread Breakfast Sandwich,52,frozen breakfast,1,frozen
31814,29091,Lean & Fit Chicken Apple Sausage Egg White & Cheddar on Multi Grain Flatbread Breakfast Sandwich,52,frozen breakfast,1,frozen
31814,14945,Egg & Smoked Gouda Multi-Grain Flatbread Breakfast Sandwich,52,frozen breakfast,1,frozen
31814,32843,Uncured Ham-Egg & Cheddar Multi-Grain Flatbread Breakfast Sandwich,52,frozen breakfast,1,frozen
31814,9825,Organic Multigrain Waffles,52,frozen breakfast,1,frozen
31817,45681,Americone Dream® Ice Cream,37,ice cream ice,1,frozen
31817,47993,Cherry Garcia Ice Cream,37,ice cream ice,1,frozen
31817,39127,Classic Crust Pepperoni Pizza,79,frozen pizza,1,frozen
31823,28934,Frozen Broccoli Florets,116,frozen produce,1,frozen
31823,8412,Green Peas No Salt Added,116,frozen produce,1,frozen
31834,24231,Tahitian Vanilla Bean Gelato,37,ice cream ice,1,frozen
31834,13885,Caramel Cookie Crunch Gelato,37,ice cream ice,1,frozen
31837,45054,Combination Party Pizza,79,frozen pizza,1,frozen
31840,37158,Chicken & Maple Breakfast Sausage,52,frozen breakfast,1,frozen
31840,12144,Gluten-Free Chicken Nuggets,34,frozen meat seafood,1,frozen
31840,23081,Gluten Free Brown Rice Bread,58,frozen breads doughs,1,frozen
31845,47792,Organic Beans & Rice Cheddar Cheese Burrito,38,frozen meals,1,frozen
31845,2326,Organic Blueberry Waffles,52,frozen breakfast,1,frozen
31849,31869,Organic Edamame,116,frozen produce,1,frozen
31849,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
31850,31766,Cheese Pizza Snacks,129,frozen appetizers sides,1,frozen
31854,21150,Fire Grilled Steak Bowl,38,frozen meals,1,frozen
31854,19174,Chicken Enchilada Bowl,38,frozen meals,1,frozen
31854,34217,Pesto Tortellini  Bowls,38,frozen meals,1,frozen
31854,9124,Broccoli & Cheddar Bake Meal Bowl,38,frozen meals,1,frozen
31854,10343,Teriyaki Chicken Bowl,38,frozen meals,1,frozen
31856,39477,"Broccoli Florets, Organic",116,frozen produce,1,frozen
31856,43889,Dark Chocolate Covered Banana,119,frozen dessert,1,frozen
31856,34214,Pesto Pizza,79,frozen pizza,1,frozen
31857,28466,Cookie Dipped Drumsticks,37,ice cream ice,1,frozen
31857,46332,Value Pack Breast Nuggets,34,frozen meat seafood,1,frozen
31857,6016,"Sausage, Egg, & Cheese Croissant",52,frozen breakfast,1,frozen
31857,2228,Organic Frozen Mango Chunks,116,frozen produce,1,frozen
31858,25753,Organic Homestyle Waffles,52,frozen breakfast,1,frozen
31861,40587,Light & Lean Sweet & Sour Asian Noodle Pasta,38,frozen meals,1,frozen
31864,36664,Baked Soft Pretzels,129,frozen appetizers sides,1,frozen
31864,23195,Burgers Garden Veggie,42,frozen vegan vegetarian,1,frozen
31866,37158,Chicken & Maple Breakfast Sausage,52,frozen breakfast,1,frozen
31867,18918,Organic Chopped Spinach,116,frozen produce,1,frozen
31877,45264,Pearl Onions,116,frozen produce,1,frozen
31877,39121,Organic Jasmine Rice,38,frozen meals,1,frozen
31877,14126,Gluten and Dairy Free Rice Macaroni and Cheeze,38,frozen meals,1,frozen
31879,24010,Wheat Gluten Free Waffles,52,frozen breakfast,1,frozen
31888,13031,Pizza Roasted Vegetable No Cheese,79,frozen pizza,1,frozen
31894,25849,Brown Butter Almond Brittle Ice Cream,37,ice cream ice,1,frozen
31901,22695,Steamfresh Super Sweet Corn,116,frozen produce,1,frozen
31905,46802,Pineapple Chunks,116,frozen produce,1,frozen
